Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDD56,15.2,0.17370354899999998,Fruits and Vegetables,175.8054,OUT010,1998,1050.6324,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDI57,19.85,0.054025644000000005,Seafood,197.2768,OUT046,1997,6503.5344,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDQ12,12.65,0.03523927,Baking Goods,231.601,OUT027,1985,5972.226,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDI56,7.325,0.093385381,Fruits and Vegetables,91.3146,OUT046,1997,1641.8628,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCT42,5.88,0.024937792,Household,148.4392,OUT045,2002,2087.9488,11,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDM25,10.695,0.060654268,Breakfast,174.7712,OUT035,2004,3339.6528,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRB25,12.3,0.06912336,Soft Drinks,106.0938,OUT027,1985,2787.0388,28,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
NCY30,20.25,0.025953257,Household,179.5976,OUT046,1997,2535.3664,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDD44,8.05,0.07884393,Fruits and Vegetables,257.0646,OUT017,2007,8760.5964,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDK45,11.65,0.033851785,Seafood,112.186,OUT035,2004,1018.674,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDN45,19.35,0.118342285,Snack Foods,222.6088,OUT045,2002,1789.6704,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDQ09,7.235,0.058121214,Snack Foods,115.8834,OUT035,2004,1382.2008,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDC17,12.15,0.015457803,Frozen Foods,209.9928,OUT035,2004,5259.82,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDD45,8.615,0.116152226,Fruits and Vegetables,94.1436,OUT013,1987,1512.6976,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDD41,6.765,0.087260103,Frozen Foods,105.0306,OUT046,1997,2090.612,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDU46,10.3,0.0111263,Snack Foods,87.25399999999998,OUT046,1997,1211.756,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDO45,13.15,0.038167453,Snack Foods,89.4856,OUT017,2007,1230.3984,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDG41,8.84,0.076547632,Frozen Foods,109.5228,OUT035,2004,1657.842,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRC13,8.26,0.024408559,Soft Drinks,122.573,OUT045,2002,739.038,11,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDX50,20.1,0.074931201,Dairy,108.9228,OUT018,2009,1105.228,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDK56,9.695,0.06503787075,Fruits and Vegetables,185.1898,OUT035,2004,2619.2572,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCL18,18.85,0.16758389,Household,194.6136,OUT046,1997,2721.7904,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDN57,18.25,0.054318517,Snack Foods,140.9154,OUT049,1999,6381.693,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDX03,15.85,0.060800116,Meat,44.4744,OUT027,1985,769.6648,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCU17,5.32,0.07972414757142857,Health and Hygiene,101.7674,OUT013,1987,1120.5414,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDL14,8.115,0.032152786,Canned,157.3972,OUT035,2004,1869.5664,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCU18,15.1,0.055840055,Household,139.8496,OUT046,1997,1411.496,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NCH43,8.42,0.070968081,Household,215.9192,OUT017,2007,1941.4728,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDH41,9.0,0.08199601299999999,Frozen Foods,216.2534,OUT035,2004,4301.068,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDS28,8.18,0.08273726099999999,Frozen Foods,57.3588,OUT018,2009,343.5528,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDG02,7.855,0.011206632,Canned,191.4188,OUT027,1985,3998.7948,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDS40,15.35,0.014047825,Frozen Foods,36.719,OUT045,2002,585.904,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDD10,20.6,0.045982389000000005,Snack Foods,177.0344,OUT013,1987,535.3032,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRQ35,9.3,0.042256257,Hard Drinks,124.4388,OUT013,1987,1609.9044,26,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
NCL05,19.6,0.04618074185714285,Health and Hygiene,42.877,OUT049,1999,649.155,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDJ48,11.3,0.056424146,Baking Goods,247.8118,OUT035,2004,2223.1062,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDV21,11.5,0.170254469,Snack Foods,124.8704,OUT027,1985,2127.8968,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDJ26,15.3,0.084749164,Canned,215.5218,OUT035,2004,4060.7142,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCN05,8.235,0.014541462,Health and Hygiene,184.495,OUT017,2007,3844.995,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDK09,15.2,0.091763303,Snack Foods,228.5352,OUT046,1997,1832.2816,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDM56,16.7,0.069851683,Fruits and Vegetables,110.9912,OUT027,1985,1310.2944,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRF25,9.0,0.039004193,Soft Drinks,37.019,OUT045,2002,659.1419999999998,11,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDG14,9.0,0.05060313,Canned,150.9024,OUT045,2002,4402.2696,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDZ31,15.35,0.113195815,Fruits and Vegetables,190.8504,OUT035,2004,3643.2576,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDU21,11.8,0.134327613,Snack Foods,35.0558,OUT019,1985,33.9558,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDC57,20.1,0.054584207,Fruits and Vegetables,193.382,OUT035,2004,4247.804,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDU46,10.3,0.018623146,Snack Foods,87.854,OUT010,1998,259.66200000000003,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDU22,12.35,0.093278912,Snack Foods,118.7124,OUT035,2004,2607.2728,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRG23,8.88,0.086957199,Hard Drinks,152.5682,OUT045,2002,1372.2138,11,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDR23,15.85,0.13689554,Breads,176.437,OUT010,1998,529.311,15,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDI14,14.1,0.090043082,Canned,140.1496,OUT018,2009,846.8976,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCN42,20.25,0.014251461000000003,Household,148.6418,OUT045,2002,2648.5524,11,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCM41,16.5,0.035711426,Health and Hygiene,93.612,OUT049,1999,1584.604,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDT55,13.6,0.043655155,Fruits and Vegetables,156.7946,OUT046,1997,3629.2758,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRY23,9.395,0.108568067,Soft Drinks,42.9112,OUT027,1985,809.6128,28,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDL46,20.35,0.090480214,Snack Foods,119.5466,OUT010,1998,117.8466,15,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDQ57,7.275,0.027942357,Snack Foods,145.076,OUT035,2004,1611.236,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDQ16,19.7,0.041730507,Frozen Foods,109.2912,OUT035,2004,2402.2064,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDZ52,19.2,0.099589909,Frozen Foods,109.1886,OUT027,1985,4225.1668,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDL16,12.85,0.294939214,Frozen Foods,47.106,OUT019,1985,139.81799999999998,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCX18,14.15,0.008829805999999999,Household,196.811,OUT018,2009,4517.453,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDM34,19.0,0.067722325,Snack Foods,130.8626,OUT018,2009,1573.9512,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDG60,20.35,0.060405784,Baking Goods,234.5616,OUT027,1985,6796.4864,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCA06,20.5,0.12288748228571429,Household,37.119,OUT018,2009,842.237,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
DRD12,6.96,0.077193561,Soft Drinks,89.9146,OUT046,1997,1277.0044,16,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDP04,15.35,0.013869039,Frozen Foods,62.5168,OUT018,2009,447.4176,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCH30,17.1,0.067290244,Household,114.586,OUT045,2002,1584.604,11,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDS04,10.195,0.146960375,Frozen Foods,142.2838,OUT045,2002,1685.8056,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDQ13,11.1,0.018632082,Canned,82.9908,OUT019,1985,503.3448,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDU59,5.78,0.096536082,Breads,162.8552,OUT049,1999,3574.0144,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRG11,6.385,0.084008316,Hard Drinks,108.2596,OUT045,2002,1186.4556,11,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDA36,5.985,0.005638944,Baking Goods,184.9924,OUT027,1985,3146.5708,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDA15,9.3,0.01601936,Dairy,248.5092,OUT035,2004,6474.2392,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDZ03,13.65,0.13187274,Dairy,188.024,OUT010,1998,745.696,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDJ16,9.195,0.114863923,Frozen Foods,59.0246,OUT035,2004,1853.5872,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDZ12,9.17,0.103138922,Baking Goods,141.747,OUT049,1999,3006.087,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDH09,12.6,0.056191301,Seafood,53.2982,OUT045,2002,736.3748,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDT13,14.85,0.01867669,Canned,188.7214,OUT017,2007,3956.8494,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDU20,19.35,0.021578923,Fruits and Vegetables,120.5098,OUT017,2007,1807.647,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRH25,18.7,0.013804531333333335,Soft Drinks,52.2324,OUT035,2004,467.3916,9,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDK26,5.46,0.032242661,Canned,187.624,OUT045,2002,3542.056,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDU32,8.785,0.025962714,Fruits and Vegetables,120.9414,OUT035,2004,1949.4624,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDI22,12.6,0.096407554,Snack Foods,210.8612,OUT045,2002,3344.9792,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCB54,8.76,0.050256604,Health and Hygiene,127.3336,OUT018,2009,2684.5056,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDX46,12.3,0.058234620999999986,Snack Foods,58.7562,OUT045,2002,592.562,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCC07,19.6,0.023931217,Household,103.1964,OUT013,1987,736.3748,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDQ34,10.85,0.284065879,Snack Foods,105.5622,OUT019,1985,211.7244,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDM16,8.155,0.033692089,Frozen Foods,76.2354,OUT018,2009,1279.0018,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDJ55,12.8,0.023417004,Meat,223.8404,OUT027,1985,7201.2928,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRI01,7.97,0.034647829,Soft Drinks,171.2422,OUT017,2007,3103.9596,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDD50,18.85,0.142219209,Canned,167.6132,OUT018,2009,1522.0188,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDJ08,11.1,0.11089655,Fruits and Vegetables,191.5846,OUT045,2002,2101.9306,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCK18,9.6,0.006708517,Household,164.6184,OUT049,1999,2972.1312,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDQ14,9.27,0.103419257,Dairy,148.105,OUT010,1998,149.805,15,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDS51,13.35,0.032180494,Meat,61.2194,OUT046,1997,433.4358,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDA04,11.3,0.066717378,Frozen Foods,260.8962,OUT035,2004,4920.9278,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDP10,19.0,0.128814669,Snack Foods,107.6622,OUT017,2007,1164.4842,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDT36,12.3,0.111500259,Baking Goods,35.6874,OUT045,2002,846.8976,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDH38,6.425,0.010497273,Canned,118.3808,OUT017,2007,2812.3392,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDC16,11.5,0.020653603,Dairy,84.954,OUT018,2009,865.54,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDF17,5.19,0.042687151,Frozen Foods,195.911,OUT049,1999,2946.165,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDU23,12.15,0.021705417,Breads,163.5184,OUT013,1987,3137.2496,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDB34,15.25,0.026651184,Snack Foods,86.6198,OUT049,1999,1657.1762,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDW26,11.8,0.106968096,Dairy,221.6772,OUT013,1987,3113.2808,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDP45,15.7,0.030686952000000007,Snack Foods,253.4724,OUT045,2002,1510.0344,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDD38,16.75,0.008191729,Canned,103.5674,OUT046,1997,1629.8784,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDM60,10.8,0.048218142,Baking Goods,42.2138,OUT049,1999,690.4346,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDW26,11.8,0.107036943,Dairy,220.3772,OUT035,2004,4447.544,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDV51,16.35,0.032381325,Meat,166.1842,OUT027,1985,5470.8786,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDT33,7.81,0.034043503,Snack Foods,168.7158,OUT049,1999,2673.8528,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDQ40,11.1,0.036027524,Frozen Foods,177.2712,OUT046,1997,3339.6528,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDX40,12.85,0.10509561528571429,Frozen Foods,38.3164,OUT035,2004,502.0132,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDU31,10.5,0.02498633,Fruits and Vegetables,216.7508,OUT035,2004,3038.7112,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRJ01,6.135,0.115032406,Soft Drinks,161.0236,OUT046,1997,1288.9888,16,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDP11,15.85,0.068765925,Breads,216.9166,OUT027,1985,4354.332,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCN43,12.15,0.0067270080000000005,Others,125.173,OUT027,1985,3202.498,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDA15,9.3,0.016087659,Dairy,249.6092,OUT018,2009,5976.2208,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDO04,16.6,0.019897802750000002,Frozen Foods,54.6614,OUT017,2007,884.1824,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCF43,8.51,0.051936086,Household,142.947,OUT035,2004,3006.087,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NCI17,8.645,0.1442339,Health and Hygiene,95.441,OUT017,2007,3282.394,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDY47,8.6,0.05443912,Breads,128.83100000000002,OUT013,1987,1038.648,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDF20,12.85,0.033059299,Fruits and Vegetables,196.4768,OUT027,1985,6306.4576,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCS53,14.5,0.089778187,Health and Hygiene,158.4604,OUT046,1997,2693.8268,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDK38,6.65,0.053372768,Canned,149.5734,OUT049,1999,2524.0478,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDW43,20.1,0.022406575,Fruits and Vegetables,225.9036,OUT013,1987,3643.2576,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDV57,15.25,0.065896556,Snack Foods,179.266,OUT046,1997,1438.128,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDX26,17.7,0.088305201,Dairy,182.3292,OUT017,2007,4195.8716,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDR04,7.075,0.022566975,Frozen Foods,97.3068,OUT046,1997,1263.6884,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDP19,11.5,0.13521626516666665,Fruits and Vegetables,129.3652,OUT013,1987,2066.6432,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDT07,5.82,0.077756427,Fruits and Vegetables,254.533,OUT017,2007,1281.665,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRB24,8.785,0.020609218,Soft Drinks,155.1656,OUT049,1999,4016.1056,14,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDB36,5.465,0.03467489585714286,Baking Goods,129.1626,OUT046,1997,3672.5528,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCE07,8.18,0.013066448,Household,140.9154,OUT027,1985,2127.231,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDI16,14.0,0.135118202,Frozen Foods,52.56399999999999,OUT027,1985,2290.3520000000008,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDP45,15.7,0.030624844,Snack Foods,252.2724,OUT046,1997,1258.362,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCC43,7.39,0.092705683,Household,251.9066,OUT013,1987,4267.1122,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDQ23,6.55,0.042941559,Breads,102.9332,OUT019,1985,102.5332,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDW24,6.8,0.03748996,Baking Goods,48.6034,OUT035,2004,291.6204,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDW09,13.65,0.025795293,Snack Foods,80.2302,OUT027,1985,2139.2154,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDN10,11.5,0.046115083,Snack Foods,120.2124,OUT035,2004,1540.6612,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDE23,17.6,0.053170949,Starchy Foods,45.606,OUT035,2004,1724.422,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDV16,7.75,0.08291501700000001,Frozen Foods,34.9558,OUT035,2004,645.1602,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDF12,8.235,0.082028694,Baking Goods,148.6076,OUT027,1985,3990.8052,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDN21,18.6,0.076975118,Snack Foods,161.8236,OUT049,1999,1611.236,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
